id;gene;pval;adjPVal
201579_at;FAT1;0.160738587180855;0.259750615051173
206429_at;F2RL1;4.94267273324016e-08;5.20583778525429e-07
201292_at;TOP2A;1.45512074702867e-06;1.02489687770999e-05
204038_s_at;LPAR1;1.55603750842424e-09;2.63462264435976e-08
216860_s_at;GDF11;0.372715537529255;0.501689238823294
209581_at;PLA2G16;0.191592360179498;0.299485832328592
213384_x_at;PLCB3;0.013019661624886;0.0323859549610674
213034_at;SIK3;2.54918777969738e-06;1.68090430494603e-05
215522_at;SORCS3;0.390818585698034;0.520342274589651
202616_s_at;MECP2;1.13473188561946e-05;6.29388555191417e-05
206448_at;ZNF365;4.88774572940543e-06;2.96490039345108e-05
208212_s_at;ALK;0.695808778461267;0.787667633857549
218566_s_at;CHORDC1;0.368103510178137;0.496818534410782
205042_at;GNE;0.686925274511524;0.780792779520235
220305_at;MAVS;0.834800992973292;0.888682051613769
204189_at;RARG;0.000325175839618193;0.00127161349606089
208311_at;GPR50;0.360465665315836;0.489362769874968
210434_x_at;JTB;0.00405547434318397;0.0117965426334309
200663_at;CD63;0.000199620918237083;0.000817981225762049
221868_at;PAIP2B;1.82785685213315e-14;2.1972948428239e-12
205006_s_at;NMT2;4.17746831070242e-10;8.83667747142929e-09
203965_at;USP20;0.606120295379386;0.713876874561183
221827_at;RBCK1;0.941396604876449;0.961076298723286
206609_at;MAGEC1;0.679185759059963;0.774049179072581
213519_s_at;LAMA2;0.00713450476621932;0.0192688655405647
203159_at;GLS;0.00456162045939974;0.0130651498243793
218578_at;CDC73;0.951204069717343;0.968163582154703
213229_at;DICER1;0.121544190233292;0.208042917072373
211107_s_at;AURKC;0.375109496459205;0.504097487340963
218166_s_at;RSF1;0.0939850872185323;0.169797913353481
212422_at;PDCD11;0.0708771811887343;0.134933229666751
207578_s_at;HTR4;0.085981013221206;0.157892865348343
219422_at;ESPN;0.0693821342772305;0.13247621946281
212352_s_at;TMED10;0.817155101480047;0.876464745942308
202452_at;ZER1;0.902394779781555;0.9348474922795
205626_s_at;CALB1;0.00566103419467689;0.0157643476324388
219542_at;NEK11;0.0339756247315945;0.0732350448955853
38671_at;PLXND1;0.0551467649754112;0.109487828445703
213975_s_at;LYZ;0.999023068792269;0.999102984244536
209272_at;NAB1;9.77999792767706e-11;2.65890806726526e-09
216265_x_at;MYH7;0.412752650617049;0.542611318403191
214288_s_at;PSMB1;0.603495804965099;0.711716305412099
212803_at;NAB2;0.00362526952730877;0.0107096218408351
208827_at;PSMB6;0.000260080599449325;0.00103750084694176
219229_at;SLCO3A1;3.92177382440541e-05;0.000190806913026988
219250_s_at;FLRT3;6.15005187492263e-07;4.76381341637439e-06
204787_at;VSIG4;0.723634326676782;0.808334198723474
218097_s_at;CUEDC2;0.000256543277646802;0.00102469778183397
200595_s_at;EIF3A;0.0101754144943918;0.0261970823741529
203777_s_at;RPS6KB2;0.00131177168431335;0.00439201114014075
213572_s_at;SERPINB1;0.18187712274697;0.287277433303073
40273_at;SPHK2;1.97193084004344e-12;1.04462200687386e-10
204631_at;MYH2;0.687678588804019;0.781293867432555
219207_at;EDC3;0.0015017038947573;0.00494841910707848
203353_s_at;MBD1;0.0795881700928378;0.14815534581606
212674_s_at;DHX30;0.305781611980126;0.43201285037581
202038_at;UBE4A;0.148415718109182;0.243828063092196
219913_s_at;CRNKL1;0.144345863602194;0.238955071250572
